"basket","pres","term_start","month","months_in","pci","pci_se","pci_lo","pci_hi","pci_raw","pci_smooth","pci_smooth_lo","pci_smooth_hi","n_outlets","n_headlines"
"core","Obama",2009-01-20,2013-06-01,53,-12.97,5.16,-23.09,-2.84,-12.99,-8.27,-14.55,-2,5,201
"core","Obama",2009-01-20,2013-07-01,54,10.66,4.72,1.42,19.91,10.61,-6.49,-12.77,-0.22,6,126
"core","Obama",2009-01-20,2013-08-01,55,-10.83,5.16,-20.95,-0.71,-10.85,-7.81,-14.08,-1.53,5,158
"core","Obama",2009-01-20,2013-09-01,56,-16.13,4.72,-25.37,-6.88,-16.18,-14.54,-20.82,-8.27,6,189
"core","Obama",2009-01-20,2013-10-01,57,-19.96,5.16,-30.08,-9.84,-19.98,-20.38,-26.65,-14.1,5,133
"core","Obama",2009-01-20,2013-11-01,58,-30.84,5.16,-40.96,-20.71,-30.86,-21.2,-27.47,-14.92,5,137
"core","Obama",2009-01-20,2013-12-01,59,-15.19,5.16,-25.31,-5.07,-15.21,-19.23,-25.5,-12.95,5,150
"core","Obama",2009-01-20,2014-01-01,60,-17.17,4.72,-26.41,-7.92,-17.22,-14.34,-20.61,-8.06,6,157
"core","Obama",2009-01-20,2014-02-01,61,-5.6,5.78,-16.92,5.73,-5.4,-10.16,-16.43,-3.88,4,143
"core","Obama",2009-01-20,2014-03-01,62,-9.91,4.37,-18.47,-1.35,-9.64,-7.78,-14.06,-1.51,7,227
"core","Obama",2009-01-20,2014-04-01,63,-0.86,5.16,-10.99,9.26,-0.89,-8.84,-15.12,-2.57,5,142
"core","Obama",2009-01-20,2014-05-01,64,-15.61,5.17,-25.74,-5.48,-15.5,-11.79,-18.07,-5.52,5,143
"core","Obama",2009-01-20,2014-06-01,65,-14.91,5.16,-25.03,-4.79,-14.93,-16.26,-22.54,-9.99,5,198
"core","Obama",2009-01-20,2014-07-01,66,-22.73,5.16,-32.85,-12.61,-22.76,-18.68,-24.96,-12.41,5,166
"core","Obama",2009-01-20,2014-08-01,67,-20.64,5.16,-30.77,-10.52,-20.67,-18.43,-24.71,-12.16,5,174
"core","Obama",2009-01-20,2014-09-01,68,-14.81,4.72,-24.05,-5.56,-14.86,-16.45,-22.72,-10.17,6,201
"core","Obama",2009-01-20,2014-10-01,69,-13.91,4.37,-22.47,-5.34,-13.64,-12.48,-18.75,-6.2,7,165
"core","Obama",2009-01-20,2014-11-01,70,-10.62,4.72,-19.87,-1.38,-10.68,-8.28,-14.55,-2,6,277
"core","Obama",2009-01-20,2014-12-01,71,1,5.16,-9.12,11.13,0.98,-6.82,-13.09,-0.54,5,156
"core","Obama",2009-01-20,2015-01-01,72,-4.38,5.16,-14.5,5.74,-4.4,-8.82,-15.09,-2.54,5,222
"core","Obama",2009-01-20,2015-02-01,73,-18.66,5.16,-28.79,-8.54,-18.69,-11.49,-17.77,-5.22,5,172
"core","Obama",2009-01-20,2015-03-01,74,-19.68,5.16,-29.8,-9.56,-19.7,-11.91,-18.18,-5.63,5,145
"core","Obama",2009-01-20,2015-04-01,75,-0.67,5.78,-11.99,10.65,-0.48,-9.96,-16.24,-3.69,4,126
"core","Obama",2009-01-20,2015-05-01,76,-8.61,5.16,-18.73,1.51,-8.63,-7.18,-13.46,-0.9,5,141
"core","Obama",2009-01-20,2015-06-01,77,-6.48,5.16,-16.61,3.64,-6.51,-7.82,-14.1,-1.55,5,139
"core","Obama",2009-01-20,2015-07-01,78,-9.05,5.16,-19.17,1.08,-9.07,-8.78,-15.06,-2.51,5,152
"core","Obama",2009-01-20,2015-08-01,79,-13.66,5.16,-23.78,-3.54,-13.68,-8.66,-14.94,-2.38,5,116
"core","Obama",2009-01-20,2015-09-01,80,-1.61,5.16,-11.73,8.51,-1.63,-9.52,-15.79,-3.24,5,131
"core","Obama",2009-01-20,2015-10-01,81,-13.56,5.16,-23.68,-3.44,-13.58,-10.11,-16.39,-3.84,5,141
"core","Obama",2009-01-20,2015-11-01,82,-11.71,5.78,-23.03,-0.39,-11.52,-10.72,-17,-4.45,4,132
"core","Obama",2009-01-20,2015-12-01,83,-14.38,4.72,-23.62,-5.13,-14.43,-9.09,-15.37,-2.82,6,108
"core","Obama",2009-01-20,2016-01-01,84,-0.35,4.72,-9.59,8.9,-0.41,-5.55,-11.83,0.73,6,187
"core","Obama",2009-01-20,2016-02-01,85,-5.17,4.72,-14.41,4.08,-5.23,-2.58,-8.85,3.7,6,150
"core","Obama",2009-01-20,2016-03-01,86,7.34,4.72,-1.91,16.58,7.28,-3.1,-9.38,3.17,6,178
"core","Obama",2009-01-20,2016-04-01,87,-14.47,5.16,-24.59,-4.34,-14.49,-4.45,-10.72,1.83,5,126
"core","Obama",2009-01-20,2016-05-01,88,-1.38,4.72,-10.62,7.87,-1.43,-6.68,-12.96,-0.4,6,149
"core","Obama",2009-01-20,2016-06-01,89,-13.02,4.37,-21.59,-4.46,-12.76,-6.66,-12.93,-0.38,7,119
"core","Obama",2009-01-20,2016-07-01,90,0.3,4.37,-8.27,8.86,0.57,-7.21,-13.48,-0.93,7,158
"core","Obama",2009-01-20,2016-08-01,91,-11.95,4.37,-20.52,-3.39,-11.69,-7.13,-13.41,-0.86,7,119
"core","Obama",2009-01-20,2016-09-01,92,-7.53,4.37,-16.1,1.03,-7.27,-5.9,-12.18,0.38,7,183
"core","Obama",2009-01-20,2016-10-01,93,-5.43,4.72,-14.68,3.81,-5.08,-4.15,-10.42,2.13,6,98
"core","Obama",2009-01-20,2016-11-01,94,6.88,4.72,-2.37,16.12,7.23,-6.43,-12.14,-0.71,6,155
"core","Obama",2009-01-20,2016-12-01,95,-12.26,4.37,-20.82,-3.69,-11.99,-8.84,-15.93,-1.75,7,181
"core","Obama",2009-01-20,2017-01-01,96,-15.37,3.1,-21.45,-9.29,-13.7,-12.16,-22.12,-2.21,7,191
"core","Reagan",1981-01-20,1981-01-01,0,-5.96,3.1,-12.03,0.12,-2,-7.14,-14.51,0.22,7,352
"core","Reagan",1981-01-20,1981-02-01,1,-8.05,4.37,-16.62,0.51,-7.78,-7.03,-12.29,-1.77,7,897
"core","Reagan",1981-01-20,1981-03-01,2,-8.21,4.37,-16.77,0.36,-7.94,-6.88,-11.12,-2.64,7,910
"core","Reagan",1981-01-20,1981-04-01,3,-5.6,4.37,-14.16,2.97,-5.33,-6.64,-11.3,-1.99,7,743
"core","Reagan",1981-01-20,1981-05-01,4,-5.94,4.37,-14.51,2.62,-5.68,-6.38,-11.04,-1.73,7,655
"core","Reagan",1981-01-20,1981-06-01,5,-5.99,4.37,-14.55,2.58,-5.72,-6.68,-11.33,-2.02,7,609
"core","Reagan",1981-01-20,1981-07-01,6,-8.82,4.37,-17.39,-0.26,-8.55,-7.72,-12.38,-3.07,7,537
"core","Reagan",1981-01-20,1981-08-01,7,-6.13,4.37,-14.69,2.43,-5.86,-9.04,-13.7,-4.39,7,480
"core","Reagan",1981-01-20,1981-09-01,8,-14.9,4.37,-23.46,-6.33,-14.63,-10.03,-14.69,-5.38,7,656
"core","Reagan",1981-01-20,1981-10-01,9,-6.03,4.37,-14.59,2.53,-5.76,-11.57,-16.22,-6.91,7,692
"core","Reagan",1981-01-20,1981-11-01,10,-17.51,4.37,-26.08,-8.95,-17.25,-12.03,-16.69,-7.38,7,653
"core","Reagan",1981-01-20,1981-12-01,11,-9.12,4.37,-17.68,-0.55,-8.85,-13.84,-18.49,-9.18,7,611
"core","Reagan",1981-01-20,1982-01-01,12,-16.31,4.37,-24.88,-7.75,-16.05,-15.57,-20.23,-10.92,7,702
"core","Reagan",1981-01-20,1982-02-01,13,-19.42,4.37,-27.99,-10.86,-19.16,-16.12,-20.77,-11.46,7,647
"core","Reagan",1981-01-20,1982-03-01,14,-18.19,4.37,-26.75,-9.62,-17.92,-15.06,-19.72,-10.41,7,616
"core","Reagan",1981-01-20,1982-04-01,15,-7.83,4.37,-16.39,0.74,-7.56,-12.94,-17.6,-8.29,7,540
"core","Reagan",1981-01-20,1982-05-01,16,-12.22,4.37,-20.79,-3.66,-11.95,-10.37,-15.02,-5.71,7,550
"core","Reagan",1981-01-20,1982-06-01,17,-9.53,4.37,-18.09,-0.97,-9.26,-8.97,-13.62,-4.31,7,506
"core","Reagan",1981-01-20,1982-07-01,18,-5.9,4.37,-14.46,2.66,-5.63,-9.03,-13.69,-4.38,7,475
"core","Reagan",1981-01-20,1982-08-01,19,-8.02,4.37,-16.59,0.54,-7.75,-10.26,-14.92,-5.61,7,453
"core","Reagan",1981-01-20,1982-09-01,20,-16.14,4.37,-24.71,-7.58,-15.88,-12.12,-16.77,-7.46,7,565
"core","Reagan",1981-01-20,1982-10-01,21,-13.54,4.37,-22.11,-4.98,-13.27,-13,-17.65,-8.34,7,534
"core","Reagan",1981-01-20,1982-11-01,22,-13.66,4.37,-22.23,-5.1,-13.4,-11.69,-16.34,-7.03,7,466
"core","Reagan",1981-01-20,1982-12-01,23,-6.68,4.37,-15.24,1.89,-6.41,-10.44,-15.1,-5.79,7,535
"core","Reagan",1981-01-20,1983-01-01,24,-9.64,4.37,-18.2,-1.07,-9.37,-9.67,-14.33,-5.02,7,640
"core","Reagan",1981-01-20,1983-02-01,25,-11.97,4.37,-20.53,-3.4,-11.7,-9.57,-14.23,-4.92,7,456
"core","Reagan",1981-01-20,1983-03-01,26,-7.54,4.37,-16.1,1.03,-7.27,-8.91,-13.57,-4.26,7,589
"core","Reagan",1981-01-20,1983-04-01,27,-10.63,4.37,-19.19,-2.07,-10.36,-6.69,-11.35,-2.04,7,539
"core","Reagan",1981-01-20,1983-05-01,28,0.11,4.37,-8.45,8.67,0.38,-5.3,-9.96,-0.65,7,523
"core","Reagan",1981-01-20,1983-06-01,29,-5.36,4.37,-13.92,3.21,-5.09,-5.11,-9.77,-0.46,7,481
"core","Reagan",1981-01-20,1983-07-01,30,-4.81,4.37,-13.38,3.75,-4.55,-6.86,-11.51,-2.2,7,475
"core","Reagan",1981-01-20,1983-08-01,31,-13.04,4.37,-21.6,-4.47,-12.77,-8.54,-13.2,-3.89,7,418
"core","Reagan",1981-01-20,1983-09-01,32,-7.68,4.37,-16.24,0.88,-7.41,-9.17,-13.83,-4.52,7,534
"core","Reagan",1981-01-20,1983-10-01,33,-10.59,4.37,-19.15,-2.02,-10.32,-8.38,-13.03,-3.72,7,510
"core","Reagan",1981-01-20,1983-11-01,34,-4.26,4.37,-12.82,4.31,-3.99,-7.56,-12.21,-2.9,7,452
"core","Reagan",1981-01-20,1983-12-01,35,-9.72,4.37,-18.29,-1.16,-9.45,-6.44,-11.09,-1.78,7,476
"core","Reagan",1981-01-20,1984-01-01,36,-3.58,4.37,-12.14,4.98,-3.31,-5.7,-10.36,-1.05,7,666
"core","Reagan",1981-01-20,1984-02-01,37,-5.76,4.37,-14.32,2.81,-5.49,-4.88,-9.53,-0.22,7,648
"core","Reagan",1981-01-20,1984-03-01,38,-2.81,4.37,-11.37,5.76,-2.54,-4.78,-9.44,-0.13,7,469
"core","Reagan",1981-01-20,1984-04-01,39,-6.11,4.37,-14.67,2.45,-5.84,-4.76,-9.41,-0.1,7,550
"core","Reagan",1981-01-20,1984-05-01,40,-5.76,4.37,-14.32,2.81,-5.49,-3.86,-8.52,0.79,7,485
"core","Reagan",1981-01-20,1984-06-01,41,-2.3,4.37,-10.87,6.26,-2.03,-2.63,-7.28,2.03,7,461
"core","Reagan",1981-01-20,1984-07-01,42,2.29,4.37,-6.28,10.85,2.56,-2,-6.65,2.66,7,461
"core","Reagan",1981-01-20,1984-08-01,43,-4.66,4.37,-13.23,3.9,-4.4,-2.43,-7.09,2.22,7,672
"core","Reagan",1981-01-20,1984-09-01,44,-2.94,4.37,-11.51,5.62,-2.68,-2.85,-7.51,1.8,7,781
"core","Reagan",1981-01-20,1984-10-01,45,-6.96,4.37,-15.52,1.61,-6.69,-1.55,-6.2,3.11,7,881
"core","Reagan",1981-01-20,1984-11-01,46,7.42,4.37,-1.15,15.98,7.68,-0.29,-4.95,4.36,7,612
"core","Reagan",1981-01-20,1984-12-01,47,-2.31,4.37,-10.87,6.25,-2.04,-0.49,-5.15,4.16,7,344
"core","Reagan",1981-01-20,1985-01-01,48,2.49,4.37,-6.07,11.06,2.76,-3.96,-8.62,0.69,7,486
"core","Reagan",1981-01-20,1985-02-01,49,-16.73,4.37,-25.29,-8.16,-16.46,-7.31,-11.97,-2.66,7,446
"core","Reagan",1981-01-20,1985-03-01,50,-5.4,4.37,-13.97,3.16,-5.13,-10.72,-15.37,-6.06,7,493
"core","Reagan",1981-01-20,1985-04-01,51,-15.33,4.37,-23.89,-6.77,-15.06,-11.09,-15.75,-6.44,7,567
"core","Reagan",1981-01-20,1985-05-01,52,-11.98,4.37,-20.54,-3.42,-11.71,-10.57,-15.22,-5.91,7,607
"core","Reagan",1981-01-20,1985-06-01,53,-5.61,4.37,-14.18,2.95,-5.35,-10.61,-15.26,-5.95,7,535
"core","Reagan",1981-01-20,1985-07-01,54,-12.19,4.37,-20.75,-3.62,-11.92,-9.85,-14.51,-5.2,7,408
"core","Reagan",1981-01-20,1985-08-01,55,-12.66,4.37,-21.22,-4.1,-12.39,-8.82,-13.48,-4.17,7,304
"core","Reagan",1981-01-20,1985-09-01,56,-4.71,4.37,-13.28,3.85,-4.45,-6.82,-11.47,-2.16,7,476
"core","Reagan",1981-01-20,1985-10-01,57,-2.95,4.37,-11.52,5.61,-2.68,-4,-8.66,0.65,7,508
"core","Reagan",1981-01-20,1985-11-01,58,-2.45,4.37,-11.02,6.11,-2.19,-1.77,-6.43,2.88,7,490
"core","Reagan",1981-01-20,1985-12-01,59,-0.51,4.37,-9.07,8.06,-0.24,-1.46,-6.11,3.19,7,367
"core","Reagan",1981-01-20,1986-01-01,60,2.88,4.37,-5.69,11.44,3.15,-4.02,-8.67,0.64,7,487
"core","Reagan",1981-01-20,1986-02-01,61,-11.28,4.37,-19.84,-2.72,-11.01,-7.53,-12.19,-2.88,7,540
"core","Reagan",1981-01-20,1986-03-01,62,-15.75,4.37,-24.31,-7.18,-15.48,-9.89,-14.55,-5.24,7,537
"core","Reagan",1981-01-20,1986-04-01,63,-9.42,4.37,-17.98,-0.85,-9.15,-9.83,-14.49,-5.18,7,473
"core","Reagan",1981-01-20,1986-05-01,64,-3.5,4.37,-12.07,5.06,-3.24,-8.94,-13.6,-4.29,7,378
"core","Reagan",1981-01-20,1986-06-01,65,-10.62,4.37,-19.18,-2.05,-10.35,-8.27,-12.92,-3.61,7,460
"core","Reagan",1981-01-20,1986-07-01,66,-12.25,4.37,-20.81,-3.68,-11.98,-7.82,-12.47,-3.16,7,357
"core","Reagan",1981-01-20,1986-08-01,67,-2.36,4.37,-10.92,6.21,-2.09,-6.94,-11.6,-2.29,7,410
"core","Reagan",1981-01-20,1986-09-01,68,-6.21,4.37,-14.77,2.36,-5.94,-7.2,-11.86,-2.55,7,390
"core","Reagan",1981-01-20,1986-10-01,69,-4.71,4.37,-13.27,3.85,-4.44,-11.34,-15.99,-6.68,7,551
"core","Reagan",1981-01-20,1986-11-01,70,-23.79,4.37,-32.35,-15.22,-23.52,-14.85,-19.5,-10.19,7,543
"core","Reagan",1981-01-20,1986-12-01,71,-20.57,4.37,-29.14,-12.01,-20.31,-16.35,-21,-11.69,7,553
"core","Reagan",1981-01-20,1987-01-01,72,-9.14,4.37,-17.7,-0.57,-8.87,-15.21,-19.86,-10.55,7,595
"core","Reagan",1981-01-20,1987-02-01,73,-15.28,4.37,-23.84,-6.72,-15.01,-13.31,-17.97,-8.66,7,450
"core","Reagan",1981-01-20,1987-03-01,74,-10.13,4.37,-18.7,-1.57,-9.86,-12.98,-17.63,-8.32,7,618
"core","Reagan",1981-01-20,1987-04-01,75,-19.26,4.37,-27.82,-10.7,-18.99,-11.47,-16.12,-6.81,7,361
"core","Reagan",1981-01-20,1987-05-01,76,-2.98,4.37,-11.55,5.58,-2.71,-10.94,-15.59,-6.28,7,442
"core","Reagan",1981-01-20,1987-06-01,77,-10.49,4.37,-19.06,-1.93,-10.23,-10.89,-15.54,-6.23,7,454
"core","Reagan",1981-01-20,1987-07-01,78,-14.42,4.37,-22.99,-5.86,-14.16,-12.32,-16.97,-7.66,7,481
"core","Reagan",1981-01-20,1987-08-01,79,-14.89,4.37,-23.46,-6.33,-14.62,-13.12,-17.78,-8.47,7,354
"core","Reagan",1981-01-20,1987-09-01,80,-13.72,4.37,-22.28,-5.15,-13.45,-11.92,-16.57,-7.26,7,292
"core","Reagan",1981-01-20,1987-10-01,81,-5.83,4.37,-14.4,2.73,-5.57,-10.2,-14.85,-5.54,7,484
"core","Reagan",1981-01-20,1987-11-01,82,-12.22,4.37,-20.78,-3.66,-11.95,-7.73,-12.39,-3.08,7,370
"core","Reagan",1981-01-20,1987-12-01,83,-3.84,4.37,-12.41,4.72,-3.57,-6.82,-11.48,-2.17,7,327
"core","Reagan",1981-01-20,1988-01-01,84,-3.72,4.37,-12.28,4.85,-3.45,-8.07,-12.73,-3.42,7,331
"core","Reagan",1981-01-20,1988-02-01,85,-10.49,4.37,-19.06,-1.93,-10.22,-10.12,-14.77,-5.46,7,282
"core","Reagan",1981-01-20,1988-03-01,86,-21.05,4.37,-29.62,-12.49,-20.79,-10.01,-14.66,-5.35,7,271
"core","Reagan",1981-01-20,1988-04-01,87,-3.69,4.37,-12.26,4.87,-3.43,-8.1,-12.75,-3.44,7,243
"core","Reagan",1981-01-20,1988-05-01,88,0.44,4.37,-8.13,9,0.71,-5.29,-9.94,-0.63,7,356
"core","Reagan",1981-01-20,1988-06-01,89,-7.02,4.37,-15.59,1.54,-6.76,-4.16,-8.81,0.5,7,292
"core","Reagan",1981-01-20,1988-07-01,90,-5.62,4.37,-14.18,2.94,-5.35,-3.91,-8.57,0.74,7,212
"core","Reagan",1981-01-20,1988-08-01,91,-4.42,4.37,-12.99,4.14,-4.16,-2.65,-7.3,2.01,7,251
"core","Reagan",1981-01-20,1988-09-01,92,5.88,4.37,-2.69,14.44,6.14,-2.3,-6.96,2.35,7,221
"core","Reagan",1981-01-20,1988-10-01,93,-7.42,4.37,-15.98,1.15,-7.15,-1.98,-6.63,2.68,7,224
"core","Reagan",1981-01-20,1988-11-01,94,-3.95,4.37,-12.51,4.62,-3.68,-1.47,-5.71,2.77,7,247
"core","Reagan",1981-01-20,1988-12-01,95,0.99,4.37,-7.58,9.55,1.26,-0.93,-6.19,4.32,7,212
"core","Reagan",1981-01-20,1989-01-01,96,0.47,3.1,-5.61,6.55,-2.09,0,-7.39,7.38,7,320
"core","Truman",1945-04-12,1947-11-01,31,-4.15,4.72,-13.39,5.1,-3.8,-3.49,-11.36,4.37,6,268
"core","Truman",1945-04-12,1947-12-01,32,-4.4,4.37,-12.97,4.16,-4.13,-5.94,-11.56,-0.33,7,266
"core","Truman",1945-04-12,1948-01-01,33,-9.22,4.37,-17.78,-0.65,-8.95,-8.28,-12.81,-3.76,7,361
"core","Truman",1945-04-12,1948-02-01,34,-10.13,4.37,-18.7,-1.57,-9.87,-10.58,-15.54,-5.61,7,333
"core","Truman",1945-04-12,1948-03-01,35,-16.45,4.37,-25.01,-7.89,-16.18,-9.51,-14.48,-4.54,7,459
"core","Truman",1945-04-12,1948-04-01,36,-6.45,4.37,-15.02,2.11,-6.18,-6.13,-11.1,-1.16,7,330
"core","Truman",1945-04-12,1948-05-01,37,3.89,4.37,-4.67,12.45,4.16,-2.57,-7.54,2.4,7,332
"core","Truman",1945-04-12,1948-06-01,38,-0.45,4.37,-9.01,8.12,-0.18,-0.94,-5.91,4.03,7,404
"core","Truman",1945-04-12,1948-07-01,39,-2.73,4.37,-11.3,5.83,-2.46,-1.72,-6.69,3.25,7,505
"core","Truman",1945-04-12,1948-08-01,40,-4.63,4.37,-13.19,3.94,-4.36,-2.19,-7.16,2.78,7,311
"core","Truman",1945-04-12,1948-09-01,41,-0.27,4.72,-9.52,8.97,0.27,0.18,-4.78,5.15,6,467
"core","Truman",1945-04-12,1948-10-01,42,-0.49,4.72,-9.73,8.76,0.06,4.04,-0.92,9.01,6,575
"core","Truman",1945-04-12,1948-11-01,43,18.47,4.37,9.91,27.04,18.74,5.35,0.38,10.32,7,518
"core","Truman",1945-04-12,1948-12-01,44,-0.18,4.72,-9.43,9.06,0.36,4.49,-0.48,9.46,6,323
"core","Truman",1945-04-12,1949-01-01,45,2.42,4.37,-6.15,10.98,2.69,-0.41,-5.38,4.56,7,510
"core","Truman",1945-04-12,1949-02-01,46,-7.69,4.37,-16.25,0.87,-7.42,-4.11,-9.08,0.86,7,353
"core","Truman",1945-04-12,1949-03-01,47,-9.32,4.37,-17.89,-0.76,-9.06,-5,-9.97,-0.04,7,363
"core","Truman",1945-04-12,1949-04-01,48,-1.19,4.37,-9.76,7.37,-0.92,-4.32,-9.29,0.65,7,291
"core","Truman",1945-04-12,1949-05-01,49,-2.94,4.37,-11.5,5.63,-2.67,-2.63,-7.6,2.34,7,302
"core","Truman",1945-04-12,1949-06-01,50,-0.64,4.72,-9.88,8.61,-0.29,-2.64,-7.61,2.33,6,302
"core","Truman",1945-04-12,1949-07-01,51,-3.86,4.37,-12.42,4.71,-3.59,-3.53,-8.5,1.44,7,392
"core","Truman",1945-04-12,1949-08-01,52,-5.93,4.37,-14.5,2.63,-5.67,-4.8,-9.77,0.17,7,345
"core","Truman",1945-04-12,1949-09-01,53,-4.45,4.37,-13.01,4.12,-4.18,-5.23,-10.2,-0.26,7,280
"core","Truman",1945-04-12,1949-10-01,54,-9.03,4.37,-17.6,-0.47,-8.76,-3.54,-8.51,1.43,7,349
"core","Truman",1945-04-12,1949-11-01,55,2.72,4.37,-5.84,11.28,2.99,-1.84,-6.8,3.13,7,312
"core","Truman",1945-04-12,1949-12-01,56,0.93,4.37,-7.63,9.5,1.2,0.28,-4.69,5.24,7,281
"core","Truman",1945-04-12,1950-01-01,57,-0.94,4.37,-9.51,7.62,-0.67,0.2,-4.77,5.17,7,384
"core","Truman",1945-04-12,1950-02-01,58,4.55,4.37,-4.01,13.11,4.82,-2.41,-7.38,2.55,7,296
"core","Truman",1945-04-12,1950-03-01,59,-12.04,4.37,-20.6,-3.47,-11.77,-4.72,-9.69,0.25,7,276
"core","Truman",1945-04-12,1950-04-01,60,-4.86,4.37,-13.42,3.71,-4.59,-7.26,-12.23,-2.29,7,324
"core","Truman",1945-04-12,1950-05-01,61,-10.86,4.37,-19.42,-2.29,-10.59,-5.99,-10.95,-1.02,7,459
"core","Truman",1945-04-12,1950-06-01,62,-4.45,4.37,-13.01,4.12,-4.18,-1.91,-6.88,3.06,7,387
"core","Truman",1945-04-12,1950-07-01,63,7.24,4.37,-1.32,15.81,7.51,2.19,-2.78,7.16,7,381
"core","Truman",1945-04-12,1950-08-01,64,7.78,4.37,-0.79,16.34,8.05,4.58,-0.39,9.55,7,298
"core","Truman",1945-04-12,1950-09-01,65,3.45,4.37,-5.11,12.01,3.72,3.37,-1.6,8.34,7,397
"core","Truman",1945-04-12,1950-10-01,66,0.52,4.72,-8.72,9.77,1.07,1.19,-3.78,6.16,6,338
"core","Truman",1945-04-12,1950-11-01,67,-4.69,4.72,-13.94,4.55,-4.15,-0.04,-5.01,4.93,6,336
"core","Truman",1945-04-12,1950-12-01,68,5.79,4.37,-2.78,14.35,6.05,-1.8,-6.77,3.17,7,408
"core","Truman",1945-04-12,1951-01-01,69,-6.57,4.37,-15.14,1.99,-6.3,-2.99,-7.96,1.98,7,382
"core","Truman",1945-04-12,1951-02-01,70,-6.24,4.37,-14.8,2.32,-5.97,-4.59,-9.55,0.38,7,285
"core","Truman",1945-04-12,1951-03-01,71,-5.19,4.72,-14.44,4.05,-4.65,-4.27,-9.24,0.7,6,286
"core","Truman",1945-04-12,1951-04-01,72,-3.58,4.72,-12.82,5.67,-3.03,-2.95,-7.92,2.01,6,442
"core","Truman",1945-04-12,1951-05-01,73,3.92,4.37,-4.64,12.49,4.19,-3.57,-8.54,1.4,7,300
"core","Truman",1945-04-12,1951-06-01,74,-9.76,4.37,-18.32,-1.19,-9.49,-4.59,-9.56,0.38,7,354
"core","Truman",1945-04-12,1951-07-01,75,-7.57,4.37,-16.13,1,-7.3,-5.31,-10.27,-0.34,7,326
"core","Truman",1945-04-12,1951-08-01,76,-4.91,4.37,-13.48,3.65,-4.65,-4.17,-9.14,0.8,7,339
"core","Truman",1945-04-12,1951-09-01,77,2.37,4.37,-6.19,10.94,2.64,-4.29,-9.26,0.68,7,344
"core","Truman",1945-04-12,1951-10-01,78,-4.51,4.37,-13.07,4.06,-4.24,-7,-11.97,-2.03,7,374
"core","Truman",1945-04-12,1951-11-01,79,-17.94,4.72,-27.18,-8.69,-17.39,-9.71,-14.68,-4.74,6,343
"core","Truman",1945-04-12,1951-12-01,80,-12.24,4.37,-20.8,-3.67,-11.97,-10.3,-15.27,-5.33,7,301
"core","Truman",1945-04-12,1952-01-01,81,-5.05,4.37,-13.61,3.51,-4.78,-7.78,-12.75,-2.81,7,407
"core","Truman",1945-04-12,1952-02-01,82,-4.44,4.37,-13,4.13,-4.17,-5.49,-10.46,-0.52,7,377
"core","Truman",1945-04-12,1952-03-01,83,-2.57,4.37,-11.13,6,-2.3,-5.78,-10.75,-0.81,7,452
"core","Truman",1945-04-12,1952-04-01,84,-10.39,4.37,-18.96,-1.83,-10.12,-6.15,-11.12,-1.18,7,432
"core","Truman",1945-04-12,1952-05-01,85,-7.33,4.37,-15.9,1.23,-7.06,-5.67,-10.64,-0.7,7,315
"core","Truman",1945-04-12,1952-06-01,86,-1.85,4.37,-10.41,6.72,-1.58,-5.37,-10.34,-0.4,7,312
"core","Truman",1945-04-12,1952-07-01,87,-1.71,4.37,-10.28,6.85,-1.44,-6.01,-10.98,-1.04,7,375
"core","Truman",1945-04-12,1952-08-01,88,-14.81,4.72,-24.06,-5.57,-14.27,-7.78,-12.75,-2.81,6,312
"core","Truman",1945-04-12,1952-09-01,89,-5.13,4.72,-14.38,4.11,-4.59,-9.69,-14.66,-4.72,6,290
"core","Truman",1945-04-12,1952-10-01,90,-15.9,4.72,-25.14,-6.65,-15.35,-7.85,-12.82,-2.88,6,563
"core","Truman",1945-04-12,1952-11-01,91,-1.71,4.72,-10.95,7.54,-1.16,-5.52,-10.04,-0.99,6,246
"core","Truman",1945-04-12,1952-12-01,92,-0.52,4.72,-9.77,8.72,0.02,-3.27,-8.89,2.34,6,244
"core","Truman",1945-04-12,1953-01-01,93,-3.39,3.34,-9.94,3.17,-2.08,-0.94,-8.82,6.94,6,215
"core","Trump I",2017-01-20,2017-01-01,0,-15.37,3.1,-21.45,-9.29,-16.51,-17.61,-23.92,-11.31,7,814
"core","Trump I",2017-01-20,2017-02-01,1,-22.32,4.37,-30.89,-13.76,-22.05,-19.23,-23.73,-14.73,7,1309
"core","Trump I",2017-01-20,2017-03-01,2,-21.3,4.37,-29.87,-12.74,-21.04,-20.85,-24.48,-17.22,7,1087
"core","Trump I",2017-01-20,2017-04-01,3,-20.57,4.37,-29.14,-12.01,-20.31,-22.21,-26.2,-18.23,7,962
"core","Trump I",2017-01-20,2017-05-01,4,-24.25,4.37,-32.81,-15.68,-23.98,-22.65,-26.63,-18.67,7,922
"core","Trump I",2017-01-20,2017-06-01,5,-23.93,4.37,-32.5,-15.37,-23.66,-23.22,-27.21,-19.24,7,720
"core","Trump I",2017-01-20,2017-07-01,6,-21.46,4.37,-30.02,-12.89,-21.19,-23.57,-27.56,-19.59,7,820
"core","Trump I",2017-01-20,2017-08-01,7,-25.75,4.37,-34.31,-17.18,-25.48,-23.15,-27.14,-19.17,7,787
"core","Trump I",2017-01-20,2017-09-01,8,-22.46,4.37,-31.03,-13.9,-22.2,-22.65,-26.63,-18.67,7,638
